date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:07	91892/91892	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2025%20Jan%202024%2017:16:06%20GMT	https://gamaan.org/wp-content/plugins/dotlife-elementor/assets/index.html	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/plugins/dotlife-elementor/assets/index.html	(from https://gamaan.org/wp-content/plugins/dotlife-elementor/assets/css/dotlife-elementor.css?ver=6.4.2)
21:16:08	3712/3712	---MCZ	200	added ('OK')	text/css	etag:W/%22654de70a-e80%22	https://gamaan.org/wp-content/uploads/elementor/css/post-1955.css?ver=1694165474	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-1955cd67.css	(from https://gamaan.org/survey-reports/)
21:16:09	3658391/3658391	---M--	200	added ('OK')	image/jpeg	etag:%22624621b7-37d297%22	https://gamaan.org/wp-content/uploads/2022/03/About-Us-new.jpeg	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/2022/03/About-Us-new.jpg	(from https://gamaan.org/wp-content/uploads/elementor/css/post-1853.css?ver=1694181300)
21:16:09	25518/25518	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2025%20Jan%202024%2017:16:09%20GMT	https://gamaan.org/fa/%da%af%d8%b2%d8%a7%d8%b1%d8%b4%d9%87%d8%a7/	C:/My%20Web%20Sites/UM/gamaan.org/fa/%da%af%d8%b2%d8%a7%d8%b1%d8%b4%d9%87%d8%a7/index.html	(from https://gamaan.org/survey-reports/)
21:16:10	31828/31828	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:10%20GMT	https://gamaan.org/wp-json/wp/v2/pages/1955	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/1955.json	(from https://gamaan.org/survey-reports/)
21:16:11	2111/2111	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:11%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fsurvey-reports%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed9bd4.json	(from https://gamaan.org/survey-reports/)
21:16:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:16:11%20GMT	https://gamaan.org/?p=1955	C:/My%20Web%20Sites/UM/gamaan.org/index033a.html	(from https://gamaan.org/survey-reports/)
21:16:12	2268/2268	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:16:12%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Fsurvey-reports%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embeda354	(from https://gamaan.org/survey-reports/)
21:16:12	86811/86811	---M--	200	added ('OK')	image/jpeg	etag:%22e8ab3939a618ccec%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2023/02/Iran-Protests-for-Website.jpeg?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2023/02/Iran-Protests-for-Website4a5f.jpg	(from https://gamaan.org/survey-reports/)
21:16:13	43504/43504	---M--	200	added ('OK')	image/jpeg	etag:%22be1951a58f904c99%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Poster-for-Website-.jpg?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/Poster-for-Website-4a5f.jpg	(from https://gamaan.org/survey-reports/)
21:16:13	64522/64522	---M--	200	added ('OK')	image/jpeg	etag:%22e511dbc76110d573%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/GAMAAN-IR-Survey-Poster-Report-Cover-scaled-e1648499348369.jpg?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/GAMAAN-IR-Survey-Poster-Report-Cover-scaled-e16484993483694a5f.jpg	(from https://gamaan.org/survey-reports/)
21:16:15	120007/120007	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:16:14%20GMT	https://gamaan.org/2021/10/27/iraniansattitudes-toward-international-relations-a-2021-survey-report/	C:/My%20Web%20Sites/UM/gamaan.org/2021/10/27/iraniansattitudes-toward-international-relations-a-2021-survey-report/index.html	(from https://gamaan.org/survey-reports/)
21:16:15	163073/163073	---M--	200	added ('OK')	image/png	etag:%22496546a5a3ac90cf%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2021/06/Ballot-box.png?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2021/06/Ballot-box4a5f.png	(from https://gamaan.org/survey-reports/)
21:16:15	64782/64782	---M--	200	added ('OK')	image/jpeg	etag:%22a5e23813ccd80d60%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2021/06/6575924_449-e1648302977538.jpeg?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2021/06/6575924_449-e16483029775384a5f.jpg	(from https://gamaan.org/survey-reports/)
21:16:15	161981/161981	---M--	200	added ('OK')	image/png	etag:%22058979aa07479c79%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2021/04/Media-Survey-GAMAAN.png?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2021/04/Media-Survey-GAMAAN4a5f.png	(from https://gamaan.org/survey-reports/)
21:16:15	174044/174044	---M--	200	added ('OK')	image/jpeg	etag:%22673bc1e433ecb47e%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2020/10/Capital-punishment.jpg?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2020/10/Capital-punishment4a5f.jpg	(from https://gamaan.org/survey-reports/)
21:16:15	27922/27922	---M--	200	added ('OK')	image/jpeg	etag:%220147dfe990203e09%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2020/08/Clergy-e1648306613713.jpg?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2020/08/Clergy-e16483066137134a5f.jpg	(from https://gamaan.org/survey-reports/)
21:16:21	108649/108649	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:16:17%20GMT	https://gamaan.org/2021/06/18/irans-2021-elections-final-survey-report/	C:/My%20Web%20Sites/UM/gamaan.org/2021/06/18/irans-2021-elections-final-survey-report/index.html	(from https://gamaan.org/survey-reports/)
21:16:22	107774/107774	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:16:17%20GMT	https://gamaan.org/2021/06/07/iranians-attitudes-toward-elections-a-2021-survey-report/	C:/My%20Web%20Sites/UM/gamaan.org/2021/06/07/iranians-attitudes-toward-elections-a-2021-survey-report/index.html	(from https://gamaan.org/survey-reports/)
21:16:22	109545/109545	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:16:17%20GMT	https://gamaan.org/2021/04/05/iranians-attitudes-toward-media-a-2021-survey-report/	C:/My%20Web%20Sites/UM/gamaan.org/2021/04/05/iranians-attitudes-toward-media-a-2021-survey-report/index.html	(from https://gamaan.org/survey-reports/)
21:16:23	100570/100570	---M--	200	added ('OK')	image/jpeg	etag:%22384435487281aac9%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2020/03/Corona-wall-scaled.jpeg?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2020/03/Corona-wall-scaled4a5f.jpg	(from https://gamaan.org/survey-reports/)
21:16:27	111755/111755	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:16:23%20GMT	https://gamaan.org/2020/08/25/iranians-attitudes-toward-religion-a-2020-survey-report/	C:/My%20Web%20Sites/UM/gamaan.org/2020/08/25/iranians-attitudes-toward-religion-a-2020-survey-report/index.html	(from https://gamaan.org/survey-reports/)
21:16:28	109896/109896	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:16:23%20GMT	https://gamaan.org/2020/10/12/iranians-attitudes-toward-the-death-penalty-a-2020-survey-report/	C:/My%20Web%20Sites/UM/gamaan.org/2020/10/12/iranians-attitudes-toward-the-death-penalty-a-2020-survey-report/index.html	(from https://gamaan.org/survey-reports/)
21:16:29	107348/107348	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:16:24%20GMT	https://gamaan.org/2020/03/30/summary-of-gamaans-survey-on-the-coronavirus-in-iran/	C:/My%20Web%20Sites/UM/gamaan.org/2020/03/30/summary-of-gamaans-survey-on-the-coronavirus-in-iran/index.html	(from https://gamaan.org/survey-reports/)
21:16:29	83963/83963	---M--	200	added ('OK')	image/jpeg	etag:%225456683602baeddf%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2020/02/Iran-Parliamentary-election-1398.jpeg?resize=610%2C610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2020/02/Iran-Parliamentary-election-13984a5f.jpg	(from https://gamaan.org/survey-reports/)
21:16:29	12636/12636	---M--	200	added ('OK')	image/jpeg	etag:%2265f323f31bf35bb4%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2019/04/1538471_435-e1648360709598.jpeg?resize=218%2C195&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2019/04/1538471_435-e16483607095981a02.jpg	(from https://gamaan.org/survey-reports/)
21:16:29	664/664	---MCZ	200	added ('OK')	text/css	etag:W/%22624420a6-298%22	https://gamaan.org/wp-content/plugins/dotlife-elementor/assets/css/typedjs.min.css?ver=6.4.2	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/plugins/dotlife-elementor/assets/css/typedjs.min1e39.css	(from https://gamaan.org/survey-reports/)
21:16:30	106992/106992	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:16:29%20GMT	https://gamaan.org/2020/02/10/summary-of-gamaans-survey-on-the-2020-parliamentary-elections-in-iran/	C:/My%20Web%20Sites/UM/gamaan.org/2020/02/10/summary-of-gamaans-survey-on-the-2020-parliamentary-elections-in-iran/index.html	(from https://gamaan.org/survey-reports/)
21:16:31	3851/3851	---MCZ	200	added ('OK')	application/javascript	etag:W/%22624420b6-f0b%22	https://gamaan.org/wp-content/plugins/dotlife-elementor/assets/js/typed.min.js?ver=6.4.2	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/plugins/dotlife-elementor/assets/js/typed.min1e39.js	(from https://gamaan.org/survey-reports/)
21:16:31	106177/106177	---MCZ	200	added ('OK')	text/html	date:Thu,%2025%20Jan%202024%2017:16:30%20GMT	https://gamaan.org/2019/04/28/survey-report-on-the-islamic-republic-yes-or-no/	C:/My%20Web%20Sites/UM/gamaan.org/2019/04/28/survey-report-on-the-islamic-republic-yes-or-no/index.html	(from https://gamaan.org/survey-reports/)
21:16:31	3375/3375	---MCZ	200	added ('OK')	text/css	etag:W/%2265915a4b-d2f%22	https://gamaan.org/wp-content/uploads/elementor/css/post-5603.css?ver=1704024651	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-5603fdca.css	(from https://gamaan.org/academic-activities-and-publications/)
21:16:32	23731/23731	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:32%20GMT	https://gamaan.org/wp-json/wp/v2/pages/5603	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/5603.json	(from https://gamaan.org/academic-activities-and-publications/)
21:16:33	2143/2143	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:33%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Facademic-activities-and-publications%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embedef69.json	(from https://gamaan.org/academic-activities-and-publications/)
21:16:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:16:33%20GMT	https://gamaan.org/?p=5603	C:/My%20Web%20Sites/UM/gamaan.org/index31ec.html	(from https://gamaan.org/academic-activities-and-publications/)
21:16:35	2300/2300	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:16:34%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Facademic-activities-and-publications%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed653d	(from https://gamaan.org/academic-activities-and-publications/)
21:16:35	5932/5932	---MCZ	200	added ('OK')	text/css	etag:W/%22654de70a-172c%22	https://gamaan.org/wp-content/uploads/elementor/css/post-2941.css?ver=1694985674	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-294170f9.css	(from https://gamaan.org/infographics/)
21:16:36	26281/26281	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2025%20Jan%202024%2017:16:36%20GMT	https://gamaan.org/fa/%d8%a7%db%8c%d9%86%d9%81%d9%88%da%af%d8%b1%d8%a7%d9%81%db%8c%da%a9/	C:/My%20Web%20Sites/UM/gamaan.org/fa/%d8%a7%db%8c%d9%86%d9%81%d9%88%da%af%d8%b1%d8%a7%d9%81%db%8c%da%a9/index.html	(from https://gamaan.org/infographics/)
21:16:36	33497/33497	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:36%20GMT	https://gamaan.org/wp-json/wp/v2/pages/2941	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/2941.json	(from https://gamaan.org/infographics/)
21:16:37	2101/2101	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:37%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Finfographics%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embede9fd.json	(from https://gamaan.org/infographics/)
21:16:37	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:16:37%20GMT	https://gamaan.org/?p=2941	C:/My%20Web%20Sites/UM/gamaan.org/indexf7c6.html	(from https://gamaan.org/infographics/)
21:16:38	2258/2258	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:16:38%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Finfographics%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embedd396	(from https://gamaan.org/infographics/)
21:16:39	40046/40046	---M--	200	added ('OK')	image/png	etag:%224b254a80265559d4%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Regime-Type-English.png?fit=1006%2C1077&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Regime-Type-English48b0.png	(from https://gamaan.org/infographics/)
21:16:39	49698/49698	---M--	200	added ('OK')	image/png	etag:%22433308e26599a137%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Orientation-English.png?fit=1495%2C1327&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Orientation-English4881.png	(from https://gamaan.org/infographics/)
21:16:40	51355/51355	---M--	200	added ('OK')	image/png	etag:%222dd77382b6e1ffe0%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-WVS-Political-Systems-English.png?fit=1649%2C1147&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-WVS-Political-Systems-English4098.png	(from https://gamaan.org/infographics/)
21:16:40	35088/35088	---M--	200	added ('OK')	image/png	etag:%228b15e95022fbcbb2%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Structure-English.png?fit=1006%2C1077&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Structure-English48b0.png	(from https://gamaan.org/infographics/)
21:16:41	40940/40940	---M--	200	added ('OK')	image/png	etag:%226e508cb01a9909e8%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Head-of-State-Features-English.png?fit=1647%2C1112&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Head-of-State-Features-English9155.png	(from https://gamaan.org/infographics/)
21:16:42	45008/45008	---M--	200	added ('OK')	image/png	etag:%2280a66da18166edb1%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Head-of-State-Features-vs-Regime-Types-English.png?fit=1629%2C1145&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Head-of-State-Features-vs-Regime-Types-Englishe1c8.png	(from https://gamaan.org/infographics/)
21:16:42	60399/60399	---M--	200	added ('OK')	image/png	etag:%22b91aad6be54cdab4%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Parties-English.png?fit=1443%2C1322&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Parties-English70c9.png	(from https://gamaan.org/infographics/)
21:16:43	80172/80172	---M--	200	added ('OK')	image/png	etag:%221a9d8af384181917%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Figures-English.png?fit=1564%2C1610&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Figures-English218d.png	(from https://gamaan.org/infographics/)
21:16:43	48548/48548	---M--	200	added ('OK')	image/png	etag:%22f47a077d817be721%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Contemporary-Leaders-English.png?fit=1506%2C1145&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Contemporary-Leaders-Englishaa43.png	(from https://gamaan.org/infographics/)
21:16:44	34252/34252	---M--	200	added ('OK')	image/png	etag:%225095ab0c2673bbaa%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-National-Flag-English.png?fit=1258%2C1077&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-National-Flag-English67d6.png	(from https://gamaan.org/infographics/)
21:16:45	46498/46498	---M--	200	added ('OK')	image/png	etag:%22d69d850ad5cd1157%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Slogans-English.png?fit=1627%2C1112&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Slogans-Englishd9bd.png	(from https://gamaan.org/infographics/)
21:16:45	44091/44091	---M--	200	added ('OK')	image/png	etag:%2247730d762c40c939%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Protests-English.png?fit=1627%2C1145&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Political-Protests-Englishc7c3.png	(from https://gamaan.org/infographics/)
21:16:46	42572/42572	---M--	200	added ('OK')	image/png	etag:%22ad546403dabc98bb%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Language-English.png?fit=1627%2C1145&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Language-Englishc7c3.png	(from https://gamaan.org/infographics/)
21:16:47	55422/55422	---M--	200	added ('OK')	image/png	etag:%22674957d4fdc36787%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Raisi-Approval-with-demographics-English.png?fit=1331%2C1308&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/04/GAMAAN-Politics-Raisi-Approval-with-demographics-Englishf856.png	(from https://gamaan.org/infographics/)
21:16:47	5340/5340	---MCZ	200	added ('OK')	text/css	etag:W/%226591583b-14dc%22	https://gamaan.org/wp-content/uploads/elementor/css/post-1965.css?ver=1704024123	C:/My%20Web%20Sites/UM/gamaan.org/wp-content/uploads/elementor/css/post-1965b05d.css	(from https://gamaan.org/timeline/)
21:16:49	27376/27376	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Thu,%2025%20Jan%202024%2017:16:49%20GMT	https://gamaan.org/fa/%da%af%d8%a7%d9%87%d8%b4%d9%85%d8%a7%d8%b1/	C:/My%20Web%20Sites/UM/gamaan.org/fa/%da%af%d8%a7%d9%87%d8%b4%d9%85%d8%a7%d8%b1/index.html	(from https://gamaan.org/timeline/)
21:16:49	31508/31508	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:49%20GMT	https://gamaan.org/wp-json/wp/v2/pages/1965	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/wp/v2/pages/1965.json	(from https://gamaan.org/timeline/)
21:16:51	2081/2081	---MCZ	200	added ('OK')	application/json	date:Thu,%2025%20Jan%202024%2017:16:50%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Ftimeline%2F	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embed0c0f.json	(from https://gamaan.org/timeline/)
21:16:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:16:51%20GMT	https://gamaan.org/?p=1965	C:/My%20Web%20Sites/UM/gamaan.org/index2752.html	(from https://gamaan.org/timeline/)
21:16:52	2238/2238	---MCZ	200	added ('OK')	text/xml	date:Thu,%2025%20Jan%202024%2017:16:52%20GMT	https://gamaan.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fgamaan.org%2Ftimeline%2F&format=xml	C:/My%20Web%20Sites/UM/gamaan.org/wp-json/oembed/1.0/embedc962	(from https://gamaan.org/timeline/)
21:16:52	85209/85209	---M--	200	added ('OK')	image/jpeg	etag:%227495c5a44c706668%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/02/685648_629.jpg?fit=780%2C643&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/02/685648_6294ecd.jpg	(from https://gamaan.org/timeline/)
21:16:53	137442/137442	---M--	200	added ('OK')	image/jpeg	etag:%223d334210312fba16%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2020/02/Iran-Parliamentary-election-1398.jpeg?fit=1024%2C682&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2020/02/Iran-Parliamentary-election-1398e6cf.jpg	(from https://gamaan.org/timeline/)
21:16:53	51224/51224	---M--	200	added ('OK')	image/jpeg	etag:%22a14b45e939936e96%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/02/mehdi-sepehri-GWLsDq1axxs-unsplash-scaled.jpg?fit=1024%2C771&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/02/mehdi-sepehri-GWLsDq1axxs-unsplash-scaledc151.jpg	(from https://gamaan.org/timeline/)
21:16:54	93219/93219	---M--	200	added ('OK')	image/jpeg	etag:%223e138d28f4b8ad22%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/02/milad-fakurian-1r0TPtmhEZA-unsplash-scaled.jpg?fit=1024%2C684&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/02/milad-fakurian-1r0TPtmhEZA-unsplash-scaledc44b.jpg	(from https://gamaan.org/timeline/)
21:16:54	204710/204710	---M--	200	added ('OK')	image/jpeg	etag:%2228596e267b742a89%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/02/adam-niescioruk-Z9arfr0f248-unsplash-scaled.jpg?fit=1024%2C768&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/02/adam-niescioruk-Z9arfr0f248-unsplash-scaled2e39.jpg	(from https://gamaan.org/timeline/)
21:16:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2025%20Jan%202024%2017:16:54%20GMT	https://gamaan.org/summary-of-gamaans-survey-on-the-2020-parliamentary-elections-in-iran/	C:/My%20Web%20Sites/UM/gamaan.org/summary-of-gamaans-survey-on-the-2020-parliamentary-elections-in-iran/index.html	(from https://gamaan.org/timeline/)
21:16:54	90367/90367	---M--	200	added ('OK')	image/jpeg	etag:%2200a6357d57661dc4%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2021/04/matt-c-xDtiCFu_Z3s-unsplash-scaled.jpg?fit=1024%2C683&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2021/04/matt-c-xDtiCFu_Z3s-unsplash-scaleda9a3.jpg	(from https://gamaan.org/timeline/)
21:16:55	21850/21850	---M--	200	added ('OK')	image/jpeg	etag:%2201c15270a065b020%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/02/element5-digital-T9CXBZLUvic-unsplash-scaled-e1647123147832.jpg?fit=1024%2C683&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/02/element5-digital-T9CXBZLUvic-unsplash-scaled-e1647123147832a9a3.jpg	(from https://gamaan.org/timeline/)
21:16:55	74588/74588	---M--	200	added ('OK')	image/jpeg	etag:%22614093092afdf80f%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2021/06/6575924_449-e1648302977538.jpeg?fit=1024%2C682&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2021/06/6575924_449-e1648302977538e6cf.jpg	(from https://gamaan.org/timeline/)
21:16:55	102305/102305	---M--	200	added ('OK')	image/jpeg	etag:%2293da769edfae0f6a%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/07/GAMAAN-IR-Survey-Poster-Report-Cover.jpg?fit=1024%2C588&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/07/GAMAAN-IR-Survey-Poster-Report-Cover77a6.jpg	(from https://gamaan.org/timeline/)
21:16:55	119929/119929	---M--	200	added ('OK')	image/jpeg	etag:%22ab9acb7539dcf000%22	https://i0.wp.com/gamaan.org/wp-content/uploads/2022/03/mellat-ma-ra-azad-bogzarid-e1648747509171.jpeg?fit=1024%2C506&ssl=1	C:/My%20Web%20Sites/UM/i0.wp.com/gamaan.org/wp-content/uploads/2022/03/mellat-ma-ra-azad-bogzarid-e16487475091713d70.jpg	(from https://gamaan.org/timeline/)
